,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change,sample_id
70,42,101,14,43505,4,40.049616,-75.240822,NAD83,Acrolein - Unverified,24 HOUR,,2005-02-09,Parts per billion Carbon,None,1,100.0,0.08,0.08,0,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,Roxborough (ROX),ROXY WATER PUMP STA EVA-DEARNLEY STS,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2013-06-11,71
71,78,20,1,88132,1,18.336389,-64.796389,UNKNOWN,Manganese PM2.5 LC,24 HOUR,,2000-10-15,Micrograms/cubic meter (LC),None,1,100.0,0.00095,0.00095,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,CRUZ BAY ST JOHN U.S. VIRGIN ISLANDS,ST JOHN VIRGIN ISLANDS,Virgin Islands,St John,Not in a city,,2015-07-22,72
72,6,71,9010,88112,1,34.193925,-116.91406299999998,WGS84,Chromium PM2.5 LC,24 HOUR,,2003-02-05,Micrograms/cubic meter (LC),None,1,100.0,0.00016,0.00016,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,,San Gorgonio Wilderness,California,San Bernardino,Not in a city,Riverside-San Bernardino-Ontario CA,2015-07-22,73
73,20,209,21,88136,5,39.117219,-94.635605,WGS84,Nickel PM2.5 LC,24 HOUR,,2010-03-15,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met One SASS Teflon - Energy Dispersive XRF,JFK,1210 N. 10TH ST.JFK RECREATION CENTER,Kansas,Wyandotte,Kansas City,Kansas City MO-KS,2015-07-21,74
74,16,1,10,88132,5,43.600699,-116.347853,WGS84,Manganese PM2.5 LC,24 HOUR,,2010-10-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,St. Luke's Meridian,520 S. EAGLE ROAD  MERIDIAN,Idaho,Ada,Not in a city,Boise City ID,2015-07-21,75
75,34,39,4,88103,5,40.64144,-74.208365,WGS84,Arsenic PM2.5 LC,24 HOUR,,2001-09-22,Micrograms/cubic meter (LC),None,1,100.0,0.0033,0.0033,0,,811,Met OneSASS Teflon - Energy dispersive XRF,Elizabeth Lab,Interchange 13 New Jersey Turnpike,New Jersey,Union,Elizabeth,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,76
76,26,111,951,45201,1,43.609167,-84.21055600000001,NAD27,Benzene,24 HOUR,,2007-07-29,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,110,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,WOOD PLATFORM,2514 S. SAGINAW ROAD,Michigan,Midland,Midland,Midland MI,2013-06-11,77
77,17,31,3103,12105,1,41.965193,-87.876265,WGS84,Beryllium (TSP) STP,24 HOUR,,1999-12-08,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,90,HI-VOL - EMISSION SPECTRA ICAP,IEPA TRAILER,4743 MANNHEIM RD.,Illinois,Cook,Schiller Park,Chicago-Naperville-Elgin IL-IN-WI,2013-06-11,78
78,30,81,9000,88112,1,45.859685999999996,-114.00103200000001,WGS84,Chromium PM2.5 LC,24 HOUR,,2014-04-14,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Sula Peak,Montana,Ravalli,Not in a city,,2015-07-31,79
79,36,5,110,88132,5,40.816179999999996,-73.902,WGS84,Manganese PM2.5 LC,24 HOUR,,2007-10-24,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,New York-Newark-Jersey City NY-NJ-PA,2015-07-22,80
80,36,83,1003,45201,20,42.73194,-73.68909000000001,WGS84,Benzene,24 HOUR,,2010-10-05,Parts per billion Carbon,None,1,100.0,1.0,1.0,12,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,TROY,Broadway& 4th St UNCLE SAM ATRIUM DTN.SHOPPING CENTER,New York,Rensselaer,Troy,Albany-Schenectady-Troy NY,2015-07-21,81
81,6,75,5,45201,5,37.765946,-122.39904399999999,WGS84,Benzene,24 HOUR,,2014-04-17,Parts per billion Carbon,None,1,100.0,0.9,0.9,0,,171,6L Pressurized Canister - Precon Saturn GC/MS,San Francisco,10 ARKANSAS ST.,California,San Francisco,San Francisco,San Francisco-Oakland-Hayward CA,2015-03-04,82
82,41,35,8001,88112,1,42.91,-122.13972199999999,NAD27,Chromium PM2.5 LC,24 HOUR,,1992-02-26,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,,CRATER LAKE NATIONAL PARK,Oregon,Klamath,Not in a city,Klamath Falls OR,2015-07-22,83
83,23,9,103,88136,1,44.37705,-68.2609,WGS84,Nickel PM2.5 LC,24 HOUR,,2010-02-07,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,MCFARLAND HILL Air Pollutant Research Site,567 Eagle Lake Road,Maine,Hancock,Not in a city,,2015-07-28,84
84,4,17,119,88103,1,34.82251,-109.89249,NAD83,Arsenic PM2.5 LC,24 HOUR,,1998-05-06,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Petrified Forest National Park South Entrance,PET FOR NAT PARK NEAR OLD SW ENTERANCE ON OLD ROUTE 180,Arizona,Navajo,Not in a city,Show Low AZ,2015-07-22,85
85,23,5,2003,45201,1,43.561043,-70.207324,WGS84,Benzene,1 HOUR,,2013-06-23,Parts per billion Carbon,None,24,100.0,0.43583299999999997,0.77,1,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,CETL - Cape Elizabeth Two Lights (State Park),TWO LIGHTS STATE PARK Near the Obsevation Tower,Maine,Cumberland,Not in a city,Portland-South Portland ME,2014-03-12,86
86,30,47,9000,88103,1,47.773283,-114.269975,WGS84,Arsenic PM2.5 LC,24 HOUR,,2015-11-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Flathead,Montana,Lake,Not in a city,,2016-08-30,87
87,8,111,9000,88128,1,37.659409000000004,-107.800541,WGS84,Lead PM2.5 LC,24 HOUR,,2013-05-28,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Weminuche Wilderness,Colorado,San Juan,Not in a city,,2015-07-02,88
88,25,13,8,45201,1,42.194379999999995,-72.555112,WGS84,Benzene,1 HOUR,,2001-08-14,Parts per billion Carbon,None,18,75.0,0.703333,1.68,22,,128,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,WESTOVER AFB,ANDERSON RD AFB,Massachusetts,Hampden,Chicopee,Springfield MA,2013-06-11,89
89,39,81,17,88110,5,40.366440000000004,-80.61558000000001,NAD83,Cadmium PM2.5 LC,24 HOUR,,2016-06-23,Micrograms/cubic meter (LC),None,1,100.0,-0.006,-0.006,0,,811,Met One SASS Teflon - Energy dispersive XRF,STEUBEN,618 LOGAN ST.,Ohio,Jefferson,Steubenville,Weirton-Steubenville WV-OH,2017-05-17,90
90,16,1,10,88128,5,43.600699,-116.347853,WGS84,Lead PM2.5 LC,24 HOUR,,2016-01-10,Micrograms/cubic meter (LC),None,1,100.0,-0.006,-0.006,0,,811,Met One SASS Teflon - Energy Dispersive XRF,St. Luke's Meridian,520 S. EAGLE ROAD  MERIDIAN,Idaho,Ada,Not in a city,Boise City ID,2017-05-17,91
91,4,13,4003,43802,6,33.40316,-112.07533000000001,WGS84,Dichloromethane,24 HOUR,,2002-01-02,Parts per billion Carbon,None,1,100.0,0.17,0.17,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,SOUTH PHOENIX,33 W TAMARISK AVE PHOENIX,Arizona,Maricopa,Phoenix,Phoenix-Mesa-Scottsdale AZ,2015-07-22,92
92,48,167,14,88128,5,29.263319,-94.85656800000001,NAD83,Lead PM2.5 LC,24 HOUR,,2003-01-18,Micrograms/cubic meter (LC),None,1,100.0,0.01,0.01,0,,841,R & P Model 2025 PM2.5 Sequential Teflon - Energy Dispersive XRF,GALVESTON ISLAND,8715 CESSNA STREET,Texas,Galveston,Galveston,Houston-The Woodlands-Sugar Land TX,2015-07-22,93
93,37,183,14,43830,1,35.856111,-78.574167,WGS84,trans-13-Dichloropropene,24 HOUR,,2013-11-06,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Millbrook School,3801 SPRING FOREST RD.,North Carolina,Wake,Raleigh,Raleigh NC,2014-04-08,94
94,26,113,1,43815,1,44.310555,-84.891865,WGS84,Ethylene dichloride,24 HOUR,,2000-01-19,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,110,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,LOCATED ABOUT 1/4 MILE WEST OF SITE,1769 S JEFFS RD,Michigan,Missaukee,Not in a city,Cadillac MI,2013-06-11,95
95,8,77,18,43815,6,39.064289,-108.56155,WGS84,Ethylene dichloride,24 HOUR,,2008-04-12,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,GRAND JUNCTION - PITKIN,645 1/4 PITKIN AVE.,Colorado,Mesa,Grand Junction,Grand Junction CO,2013-06-11,96
96,18,89,2008,43824,1,41.63946,-87.493623,WGS84,Trichloroethylene,24 HOUR,,2003-12-17,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,HAMMOND CAAP- Hammond- 141st St.,1300 141 ST STREET,Indiana,Lake,Hammond,Chicago-Naperville-Elgin IL-IN-WI,2015-03-20,97
97,20,209,21,88132,5,39.117219,-94.635605,NAD83,Manganese PM2.5 LC,24 HOUR,,2003-08-28,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met One SASS Teflon - Energy Dispersive XRF,JFK,1210 N. 10TH ST.JFK RECREATION CENTER,Kansas,Wyandotte,Kansas City,Kansas City MO-KS,2015-07-22,98
98,6,29,14,88112,6,35.356092,-119.04120900000001,NAD83,Chromium PM2.5 LC,24 HOUR,,2007-04-30,Micrograms/cubic meter (LC),None,1,100.0,0.11199999999999999,0.11199999999999999,0,,811,Met One SASS Teflon - Energy dispersive XRF,Bakersfield-California,5558 California Ave. Bakersfield CA 93309,California,Kern,Bakersfield,Bakersfield CA,2015-07-22,99
99,6,29,14,43802,6,35.356092,-119.04120900000001,NAD83,Dichloromethane,24 HOUR,,2000-09-21,Parts per billion Carbon,None,1,100.0,0.5,0.5,0,,151,6L PRESSURIZED CANISTER - CAPILLARY GC-ECD/PID,Bakersfield-California,5558 California Ave. Bakersfield CA 93309,California,Kern,Bakersfield,Bakersfield CA,2013-06-11,100
100,48,439,1002,43830,15,32.805818,-97.35656800000001,WGS84,trans-13-Dichloropropene,24 HOUR,,2015-12-20,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,Dallas-Fort Worth-Arlington TX,2016-03-31,101
101,22,15,8,43830,2,32.53626,-93.74891,WGS84,trans-13-Dichloropropene,24 HOUR,,2001-05-19,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Shreveport / Airport,1425 Airport Drive,Louisiana,Bossier,Shreveport,Shreveport-Bossier City LA,2013-06-11,102
102,18,89,22,43818,7,41.60668,-87.30472900000001,WGS84,1122-Tetrachloroethane,24 HOUR,,2003-11-05,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Gary-IITRI/ 1219.5 meters east of Tennessee St.- old ammuntion bunker,201 MISSISSIPPI ST. IITRI BUNKER,Indiana,Lake,Gary,Chicago-Naperville-Elgin IL-IN-WI,2015-03-20,103
103,42,129,8,88128,5,40.304694,-79.505667,WGS84,Lead PM2.5 LC,24 HOUR,,2014-01-05,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy Dispersive XRF,LAT/LON POINT IS TRAILER,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,Pittsburgh PA,2015-04-10,104
104,6,69,3,88103,1,36.48324,-121.15688,NAD83,Arsenic PM2.5 LC,24 HOUR,,1990-08-01,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,802,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,Pinnacles National Park,Northeast entrance Pinnacles National Park,California,San Benito,Not in a city,San Jose-Sunnyvale-Santa Clara CA,2015-07-22,105
105,47,105,108,43831,6,35.744539,-84.31705699999999,NAD83,cis-13-Dichloropropene,24 HOUR,,2004-11-23,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,Loudon Pope site,130 WEBB DRIVE Loudon TN 37774,Tennessee,Loudon,Loudon,Knoxville TN,2013-06-11,106
106,50,3,8001,88136,1,43.148176,-73.126323,WGS84,Nickel PM2.5 LC,24 HOUR,,1996-02-24,Micrograms/cubic meter (LC),None,1,100.0,0.0005,0.0005,0,,801,IMPROVE Module A with Cyclone Inlet-Teflon Filter 3.5 sq. cm. - X-Ray Fluorescence,,Lye Brook Wilderness,Vermont,Bennington,Not in a city,Bennington VT,2015-07-22,107
107,39,95,26,88128,5,41.62057,-83.64226,NAD83,Lead PM2.5 LC,24 HOUR,,2005-03-05,Micrograms/cubic meter (LC),None,1,100.0,0.0108,0.0108,0,,811,Met One SASS Teflon - Energy Dispersive XRF,RAPS,4150 AIRPORT HIGHWAY,Ohio,Lucas,Toledo,Toledo OH,2015-07-22,108
108,55,59,19,88103,5,42.504721999999994,-87.8093,NAD83,Arsenic PM2.5 LC,24 HOUR,,2004-05-27,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,811,Met OneSASS Teflon - Energy dispersive XRF,CHIWAUKEE PRAIRIE STATELINE,CHIWAUKEE PRAIRIE 11838 FIRST COURT,Wisconsin,Kenosha,Pleasant Prairie,Chicago-Naperville-Elgin IL-IN-WI,2015-07-22,109
109,48,215,43,43829,1,26.22621,-98.291069,WGS84,12-Dichloropropane,24 HOUR,,2012-06-08,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Mission,2300 North Glasscock,Texas,Hidalgo,Mission,McAllen-Edinburg-Mission TX,2013-06-10,110
110,5,101,9000,88128,1,35.825893,-93.203187,WGS84,Lead PM2.5 LC,24 HOUR,,2011-12-23,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Upper Buffalo Wilderness,Arkansas,Newton,Not in a city,Harrison AR,2015-07-22,111
111,6,37,1002,43502,5,34.17605,-118.31711999999999,WGS84,Formaldehyde,24 HOUR,,2011-07-26,Parts per billion Carbon,None,1,100.0,4.5,4.5,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,Burbank,228 W. PALM AVE. BURBANK,California,Los Angeles,Burbank,Los Angeles-Long Beach-Anaheim CA,2013-06-10,112
112,4,13,9997,88128,2,33.503833,-112.095767,WGS84,Lead PM2.5 LC,24 HOUR,,2005-08-23,Micrograms/cubic meter (LC),None,1,100.0,0.002,0.002,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,JLG SUPERSITE,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Phoenix-Mesa-Scottsdale AZ,2015-12-07,113
113,12,103,26,43803,1,27.850347999999997,-82.714465,WGS84,Chloroform,24 HOUR,,2013-11-24,Parts per billion Carbon,None,1,100.0,0.02,0.02,0,,176,6L SUBATM SS CANISTER - ENTECH PRECONCENTRATOR GC/MS,Skyview,8601 60TH STREET N.PINELLAS PARK FL .,Florida,Pinellas,Pinellas Park,Tampa-St. Petersburg-Clearwater FL,2014-02-28,114
114,35,5,9000,88103,1,33.459914000000005,-104.40471099999999,WGS84,Arsenic PM2.5 LC,24 HOUR,,2007-08-22,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,Salt Creek,New Mexico,Chaves,Not in a city,Roswell NM,2015-10-21,115
115,12,103,26,82112,5,27.850347999999997,-82.714465,WGS84,Chromium PM10 STP,24 HOUR,,2011-01-12,Nanograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,107,HI-VOL-SA/GMW-321B - EMISSION SPECTRA ICAP,Skyview,8601 60TH STREET N.PINELLAS PARK FL .,Florida,Pinellas,Pinellas Park,Tampa-St. Petersburg-Clearwater FL,2013-06-10,116
116,4,19,21,88136,1,32.174538,-110.73711599999999,NAD83,Nickel PM2.5 LC,24 HOUR,,2006-04-26,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,SAGUARO PARK,3905 S. OLD SPANISH TRAIL SAGUARO PARK EAST,Arizona,Pima,Not in a city,Tucson AZ,2015-11-17,117
117,25,25,42,43830,10,42.3295,-71.0826,WGS84,trans-13-Dichloropropene,24 HOUR,,2013-06-09,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,136,Instrumental - ENTECH 2000 W/MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,Boston-Cambridge-Newton MA-NH,2014-02-10,118
118,48,201,29,43218,2,30.039524,-95.673951,NAD83,13-Butadiene,24 HOUR,,2000-10-27,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,149,6L SUBATM CANISTER - Entech Precon-  GC/FID/MSD,Northwest Harris County,16822 Kitzman,Texas,Harris,Tomball,Houston-The Woodlands-Sugar Land TX,2013-06-11,119
119,48,245,11,43831,1,29.897515999999996,-93.991084,NAD83,cis-13-Dichloropropene,24 HOUR,,2004-10-18,Parts per billion Carbon,None,1,100.0,0.02,0.02,0,,175,Passivated Canister - Cryogenic Preconcentration GC/MS,Port Arthur West,623 Ellias Street,Texas,Jefferson,Port Arthur,Beaumont-Port Arthur TX,2013-06-11,120
120,45,49,1,12136,2,32.875572,-81.115305,NAD83,Nickel (TSP) STP,24 HOUR,,2000-10-15,Micrograms/cubic meter (25 C),None,1,100.0,0.0,0.0,0,,90,HI-VOL - EMISSION SPECTRA ICAP,HAMPTON I,RAILROAD STREET NEAR HWY 601 [Hampton 1],South Carolina,Hampton,Not in a city,,2013-06-11,121
121,36,29,1014,43502,2,42.998129999999996,-78.89926,WGS84,Formaldehyde,24 HOUR,,2011-05-03,Parts per billion Carbon,None,1,100.0,0.636,0.636,12,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,BROOKSIDE TERRACE,192 BROOKSIDE TERRACE WEST,New York,Erie,Tonawanda,Buffalo-Cheektowaga-Niagara Falls NY,2015-07-21,122
122,53,73,22,88136,1,48.73142,-121.06581499999999,WGS84,Nickel PM2.5 LC,24 HOUR,,1997-09-27,Micrograms/cubic meter (LC),None,1,100.0,0.00055,0.00055,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,,North Cascades,Washington,Whatcom,Not in a city,Bellingham WA,2015-07-22,123
123,11,1,43,43815,4,38.921847,-77.013178,WGS84,Ethylene dichloride,24 HOUR,,2009-09-16,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,MCMILLAN  NCore-PAMS,2500 1ST STREET N.W. WASHINGTON DC,District Of Columbia,District of Columbia,Washington,Washington-Arlington-Alexandria DC-VA-MD-WV,2015-07-21,124
124,18,157,8,43829,1,40.431639000000004,-86.8525,WGS84,12-Dichloropropane,24 HOUR,,2011-12-29,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Lafayette- Greenbush St./ Cinergy Substation,LAFAYETTE CINERGY SUBSTATION/ 3401 GREENBUSH ST.,Indiana,Tippecanoe,Lafayette,Lafayette-West Lafayette IN,2014-12-16,125
125,4,3,8001,88103,1,32.009409999999995,-109.38906000000001,NAD83,Arsenic PM2.5 LC,24 HOUR,,1995-08-23,Micrograms/cubic meter (LC),None,1,100.0,0.00049,0.00049,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Chiricahua National Monument,CHIRICAHUA NATIONAL MOUMENT,Arizona,Cochise,Not in a city,Sierra Vista-Douglas AZ,2015-07-22,126
126,44,7,1010,43503,1,41.841573,-71.36077,NAD83,Acetaldehyde,3 HOURS,,1994-08-24,Parts per billion Carbon,None,8,100.0,3.1,4.9,18,,102,CARTRIDGE-DNPH-ON-SILICA - HPLC ULTRAVIOLET ABSORPTION,FRANCIS SCHOOL East Providence,FRANCIS SCHOOL 64 BOURNE AVE,Rhode Island,Providence,East Providence,Providence-Warwick RI-MA,2013-06-11,127
127,36,29,1007,43802,1,42.8273,-78.84984,WGS84,Dichloromethane,24 HOUR,,1995-10-18,Parts per billion Carbon,None,1,100.0,0.125,0.125,0,,116,MIXED SORBENT CARTRIDGE - GC/MS,SIMON STREET,SIMON STREET AND RIDGE ROAD,New York,Erie,Lackawanna,Buffalo-Cheektowaga-Niagara Falls NY,2013-06-11,128
128,32,3,540,88132,5,36.141895,-115.078725,WGS84,Manganese PM2.5 LC,24 HOUR,,2012-01-25,Micrograms/cubic meter (LC),None,1,100.0,0.0019,0.0019,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Jerome Mack-NCore,4250 Karen Ave,Nevada,Clark,Sunrise Manor,Las Vegas-Henderson-Paradise NV,2015-07-21,129
129,17,119,10,12103,1,38.694438,-90.153954,WGS84,Arsenic (TSP) STP,24 HOUR,,1992-10-21,Micrograms/cubic meter (25 C),None,1,100.0,0.01,0.01,0,,92,HI-VOL - ATOMIC ABSORPTION,AIR PRODUCTS,15TH & MADISON,Illinois,Madison,Granite City,St. Louis MO-IL,2013-06-11,130
130,24,510,6,45201,1,39.340556,-76.582222,NAD83,Benzene,24 HOUR,,1991-12-26,Parts per billion Carbon,None,1,100.0,5.7,5.7,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,Northeast Police,Northeast  Police Station 1900 Argonne Drive,Maryland,Baltimore (City),Baltimore,Baltimore-Columbia-Towson MD,2013-06-11,131
131,55,71,7,88112,5,44.138619,-87.6161,NAD83,Chromium PM2.5 LC,24 HOUR,,2004-05-03,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,811,Met One SASS Teflon - Energy dispersive XRF,MANITOWOC - WDLND DUNES,2315 EAST GOODWIN RD,Wisconsin,Manitowoc,Not in a city,Manitowoc WI,2013-06-11,132
132,29,186,5,43503,6,37.90084,-90.42388000000001,WGS84,Acetaldehyde,24 HOUR,,2003-11-17,Parts per billion Carbon,None,1,100.0,1.714,1.714,0,,202,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,Bonne Terre,BONNE TERRE: 15797 Highway D Bonne Terre MO 63628,Missouri,Sainte Genevieve,Not in a city,,2015-07-22,133
133,6,17,9000,88112,1,38.976,-120.10350600000001,WGS84,Chromium PM2.5 LC,24 HOUR,,2005-02-03,Micrograms/cubic meter (LC),None,1,100.0,0.0,0.0,0,,800,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - X-Ray Fluorescence,Bliss SP,Bliss SP (TRPA);,California,El Dorado,Not in a city,Sacramento--Roseville--Arden-Arcade CA,2015-12-07,134
134,18,127,24,43803,1,41.617558,-87.199248,WGS84,Chloroform,24 HOUR,,2007-11-20,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,150,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,Ogden Dunes- Water Treatment Plant,84 DIANA RD/ WATER TREATMENT PLANT,Indiana,Porter,Ogden Dunes (Wickliffe),Chicago-Naperville-Elgin IL-IN-WI,2015-03-20,135
135,48,439,1002,43502,10,32.805818,-97.35656800000001,WGS84,Formaldehyde,24 HOUR,,2008-06-23,Parts per billion Carbon,None,1,100.0,5.14,5.14,0,,179,ATEC 2400 W/WATERS SILICA DNPH - Liquid Chromatography  w/diode array detection,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,Dallas-Fort Worth-Arlington TX,2013-06-11,136
136,6,19,11,88136,5,36.785322,-119.774174,WGS84,Nickel PM2.5 LC,24 HOUR,,2013-02-18,Micrograms/cubic meter (LC),None,1,100.0,0.001,0.001,0,,811,Met One SASS Teflon - Energy Dispersive XRF,Fresno - Garland,3727 N FIRST ST FRESNO,California,Fresno,Fresno,Fresno CA,2014-04-11,137
137,27,53,961,43831,1,44.87551,-93.25891999999999,WGS84,cis-13-Dichloropropene,24 HOUR,,2006-09-08,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,113,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,RICHFIELD INTERMEDIATE SCHOOL,7020 12TH AVE S.,Minnesota,Hennepin,Richfield,Minneapolis-St. Paul-Bloomington MN-WI,2013-06-11,138
138,6,13,1002,43860,3,38.006311,-121.64191799999999,NAD83,Vinyl chloride,24 HOUR,,2002-01-20,Parts per billion Carbon,None,1,100.0,0.0,0.0,0,,153,Pressurized Canister - GC with Multiple Detectors,Bethel Island,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,San Francisco-Oakland-Hayward CA,2013-06-11,139
139,51,33,1,45201,2,38.20087,-77.37742,WGS84,Benzene,3 HOURS,,1996-07-26,Parts per billion Carbon,None,8,100.0,0.60375,1.07,2,,101,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,USGS Geomagnetic Center Corbin,U.S. GEODETIC SURVEY OFF RT.2 CORBIN,Virginia,Caroline,Not in a city,Richmond VA,2015-07-22,140
